X.Index,TrialNumber,BlockNumber,QuestionResult,TimeOfVaseHit,StairCaseValue,PositiveAnswersCount,NegativeAnswersCount,ConvertedValue,ConsequtiveCounter,SessionID,TimeStampStartQuestion,TimestampEndQuestion,ResponseTime,QuestionID,Phase,ProbabilityComment,InitialDirection,TimesatmpInitialDirection,Attempt
3,3822,1,0,QuestionRow,0.00346032,2,15,0.00346032,21,20231213-122350,122732396,122733287,0.8911566,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0034603200   Staircase is 0.0024222240  ,0,,1
3,3822,1,0,QuestionRow,0.002422224,2,16,0.002422224,22,20231213-122350,122741901,122742892,0.9905985,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0024222240   Staircase is 0.0016955570  ,0,,1
3,3822,1,1,QuestionRow,0.001695557,3,16,0.001695557,23,20231213-122350,122751489,122752603,1.113252,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0016955570   Staircase is 0.0024222240  ,0,,1
3,3822,1,1,QuestionRow,0.002422224,4,16,0.002422224,24,20231213-122350,122801199,122802143,0.9444807,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0024222240   Staircase is 0.0034603200  ,0,,1
4,99,0,NoAnswerInTime,QuestionRow,,,,,,20231213-122350,122802972,122807972,-1,50,,"",0,,1
5,121029,0,0,QuestionRow,-0.64,0,1,0.36,25,20231213-122350,122816168,122817993,1.82556,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.6400000000   Staircase is -0.5120000000  ,0,,1
5,121029,0,0,QuestionRow,-0.512,0,2,0.488,26,20231213-122350,122826610,122827776,1.165594,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.5120000000   Staircase is -0.4096000000  ,0,,1
6,121027,0,0,QuestionRow,-0.6,0,1,0.4,27,20231213-122350,122836363,122837663,1.299997,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.6000000000   Staircase is -0.4800000000  ,0,,1
7,1210202,2,0,QuestionRow,-0.56,0,1,0.44,28,20231213-122350,122846284,122847356,1.07156,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.5600000000   Staircase is -0.4480000000  ,0,,1
7,1210202,2,0,QuestionRow,-0.448,0,2,0.552,29,20231213-122350,122855980,122857271,1.29157,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.4480000000   Staircase is -0.3584000000  ,0,,1
7,1210202,2,0,QuestionRow,-0.3584,0,3,0.6416,30,20231213-122350,122905948,122907082,1.134063,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.3584000000   Staircase is -0.2867200000  ,0,,1
7,1210202,2,0,QuestionRow,-0.28672,0,4,0.71328,31,20231213-122350,122915758,122916871,1.113428,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.2867200000   Staircase is -0.2293760000  ,0,,1
7,1210202,2,0,QuestionRow,-0.229376,0,5,0.770624,32,20231213-122350,122925462,122926762,1.300242,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.2293760000   Staircase is -0.1835008000  ,0,,1
7,1210202,2,0,QuestionRow,-0.1835008,0,6,0.8164992,33,20231213-122350,122935350,122936385,1.034427,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.1835008000   Staircase is -0.1468006000  ,0,,1
7,1210202,2,0,QuestionRow,-0.1468006,0,7,0.8531994,34,20231213-122350,122944982,122946033,1.050583,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.1468006000   Staircase is -0.1174405000  ,0,,1
7,1210202,2,1,QuestionRow,-0.1174405,1,7,0.8825595,35,20231213-122350,122954631,122955486,0.854889,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -0.1174405000   Staircase is -0.1468006000  ,0,,1
7,1210202,2,0,QuestionRow,-0.1468006,1,8,0.8531994,36,20231213-122350,123004135,123004841,0.7059514,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.1468006000   Staircase is -0.1174405000  ,0,,1
7,1210202,2,0,QuestionRow,-0.1174405,1,9,0.8825595,37,20231213-122350,123013438,123014529,1.090922,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.1174405000   Staircase is -0.0939524000  ,0,,1
7,1210202,2,1,QuestionRow,-0.0939524,2,9,0.9060476,38,20231213-122350,123023103,123024926,1.823254,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -0.0939524000   Staircase is -0.1174405000  ,0,,1
7,1210202,2,0,QuestionRow,-0.1174405,2,10,0.8825595,39,20231213-122350,123033587,123034397,0.8093826,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.1174405000   Staircase is -0.0939524000  ,0,,1
7,1210202,2,0,QuestionRow,-0.0939524,2,11,0.9060476,40,20231213-122350,123043044,123043944,0.900582,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.0939524000   Staircase is -0.0751619300  ,0,,1
7,1210202,2,1,QuestionRow,-0.07516193,3,11,0.9248381,41,20231213-122350,123052548,123053659,1.111314,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -0.0751619300   Staircase is -0.0939524100  ,0,,1
8,99,0,NoAnswerInTime,QuestionRow,,,,,,20231213-122350,123054502,123059510,-1,50,,"",0,,1
9,122029,0,0,QuestionRow,0.7,0,1,1.7,42,20231213-122350,123107677,123108833,1.156329,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.7000000000   Staircase is 0.5600000000  ,0,,1
9,122029,0,0,QuestionRow,0.56,0,2,1.56,43,20231213-122350,123117449,123118730,1.280849,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.5600000000   Staircase is 0.4480000000  ,0,,1
10,122027,0,0,QuestionRow,0.6,0,1,1.6,44,20231213-122350,123127354,123128890,1.535982,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.6000000000   Staircase is 0.4800000000  ,0,,1
11,1220202,3,0,QuestionRow,0.4,0,1,1.4,45,20231213-122350,123137494,123139048,1.553623,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.4000000000   Staircase is 0.3200000000  ,0,,1
11,1220202,3,0,QuestionRow,0.32,0,2,1.32,46,20231213-122350,123147667,123148850,1.182966,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.3200000000   Staircase is 0.2560000000  ,0,,1
11,1220202,3,0,QuestionRow,0.256,0,3,1.256,47,20231213-122350,123157462,123158668,1.206578,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.2560000000   Staircase is 0.2048000000  ,0,,1
11,1220202,3,0,QuestionRow,0.2048,0,4,1.2048,48,20231213-122350,123207298,123208458,1.160492,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.2048000000   Staircase is 0.1638400000  ,0,,1
11,1220202,3,0,QuestionRow,0.16384,0,5,1.16384,49,20231213-122350,123217057,123218157,1.099903,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.1638400000   Staircase is 0.1310720000  ,0,,1
11,1220202,3,0,QuestionRow,0.131072,0,6,1.131072,50,20231213-122350,123226760,123227495,0.7349989,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.1310720000   Staircase is 0.1048576000  ,0,,1
11,1220202,3,0,QuestionRow,0.1048576,0,7,1.104858,51,20231213-122350,123236120,123237511,1.39165,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.1048576000   Staircase is 0.0838860800  ,0,,1
11,1220202,3,0,QuestionRow,0.08388608,0,8,1.083886,52,20231213-122350,123246115,123247328,1.212964,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0838860800   Staircase is 0.0671088600  ,0,,1
11,1220202,3,0,QuestionRow,0.06710886,0,9,1.067109,53,20231213-122350,123255930,123257187,1.257184,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0671088600   Staircase is 0.0536870900  ,0,,1
11,1220202,3,0,QuestionRow,0.05368709,0,10,1.053687,54,20231213-122350,123305790,123306889,1.098653,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0536870900   Staircase is 0.0429496700  ,0,,1
11,1220202,3,0,QuestionRow,0.04294967,0,11,1.04295,55,20231213-122350,123315491,123316639,1.147455,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0429496700   Staircase is 0.0343597300  ,0,,1
11,1220202,3,0,QuestionRow,0.03435973,0,12,1.03436,56,20231213-122350,123325232,123326466,1.234011,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0343597300   Staircase is 0.0274877800  ,0,,1
11,1220202,3,0,QuestionRow,0.02748778,0,13,1.027488,57,20231213-122350,123335081,123336646,1.564668,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0274877800   Staircase is 0.0219902200  ,0,,1
11,1220202,3,1,QuestionRow,0.02199022,1,13,1.02199,58,20231213-122350,123345247,123346121,0.874224,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0219902200   Staircase is 0.0274877700  ,0,,1
11,1220202,3,1,QuestionRow,0.02748777,2,13,1.027488,59,20231213-122350,123354729,123356340,1.611004,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0274877700   Staircase is 0.0343597100  ,0,,1
11,1220202,3,1,QuestionRow,0.03435971,3,13,1.03436,60,20231213-122350,123404935,123406719,1.784402,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0343597100   Staircase is 0.0429496400  ,0,,1
11,1220202,3,1,QuestionRow,0.04294964,4,13,1.04295,61,20231213-122350,123415401,123416894,1.492316,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0429496400   Staircase is 0.0536870500  ,0,,1
11,1220202,3,1,QuestionRow,0.05368705,5,13,1.053687,62,20231213-122350,123425555,123426582,1.026714,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0536870500   Staircase is 0.0671088100  ,0,,1
11,1220202,3,0,QuestionRow,0.06710881,5,14,1.067109,63,20231213-122350,123435239,123436492,1.252239,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0671088100   Staircase is 0.0536870500  ,0,,1
11,1220202,3,0,QuestionRow,0.05368705,5,15,1.053687,64,20231213-122350,123445076,123446116,1.040101,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0536870500   Staircase is 0.0429496400  ,0,,1
11,1220202,3,1,QuestionRow,0.04294964,6,15,1.04295,65,20231213-122350,123454708,123455493,0.7855249,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0429496400   Staircase is 0.0536870500  ,0,,1
11,1220202,3,1,QuestionRow,0.05368705,7,15,1.053687,66,20231213-122350,123504071,123505144,1.073215,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0536870500   Staircase is 0.0671088100  ,0,,1
11,1220202,3,0,QuestionRow,0.06710881,7,16,1.067109,67,20231213-122350,123513743,123514525,0.7829888,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.0671088100   Staircase is 0.0536870500  ,0,,1
11,1220202,3,1,QuestionRow,0.05368705,8,16,1.053687,68,20231213-122350,123523115,123524826,1.711082,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 0.0536870500   Staircase is 0.0671088100  ,0,,1
12,99,0,NoAnswerInTime,QuestionRow,,,,,,20231213-122350,123525645,123530646,-1,50,,"",0,,1
13,301029,0,0,QuestionRow,-52.8,0,1,-52.8,69,20231213-122350,123538794,123539905,1.110705,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -52.8000000000   Staircase is -42.2400000000  ,0,,1
13,301029,0,0,QuestionRow,-42.24,0,2,-42.24,70,20231213-122350,123548549,123549798,1.248997,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -42.2400000000   Staircase is -33.7920000000  ,0,,1
14,301027,0,0,QuestionRow,-33.87,0,1,-33.87,71,20231213-122350,123558448,123600035,1.586999,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -33.8700000000   Staircase is -27.0960000000  ,0,,1
15,3010202,4,0,QuestionRow,-25.97,0,1,-25.97,72,20231213-122350,123608693,123610267,1.574448,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -25.9700000000   Staircase is -20.7760000000  ,0,,1
15,3010202,4,0,QuestionRow,-20.776,0,2,-20.776,73,20231213-122350,123618863,123620731,1.867809,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -20.7760000000   Staircase is -16.6208000000  ,0,,1
15,3010202,4,0,QuestionRow,-16.6208,0,3,-16.6208,74,20231213-122350,123629334,123630811,1.477425,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -16.6208000000   Staircase is -13.2966400000  ,0,,1
15,3010202,4,0,QuestionRow,-13.29664,0,4,-13.29664,75,20231213-122350,123639389,123640377,0.9879993,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -13.2966400000   Staircase is -10.6373100000  ,0,,1
15,3010202,4,1,QuestionRow,-10.63731,1,4,-10.63731,76,20231213-122350,123648962,123650073,1.110663,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -10.6373100000   Staircase is -13.2966400000  ,0,,1
15,3010202,4,0,QuestionRow,-13.29664,1,5,-13.29664,77,20231213-122350,123658647,123659698,1.051016,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -13.2966400000   Staircase is -10.6373100000  ,0,,1
15,3010202,4,1,QuestionRow,-10.63731,2,5,-10.63731,78,20231213-122350,123708283,123709137,0.8539976,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -10.6373100000   Staircase is -13.2966400000  ,0,,1
15,3010202,4,1,QuestionRow,-13.29664,3,5,-13.29664,79,20231213-122350,123717731,123718904,1.17281,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -13.2966400000   Staircase is -16.6208000000  ,0,,1
15,3010202,4,0,QuestionRow,-16.6208,3,6,-16.6208,80,20231213-122350,123727558,123728296,0.7379972,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -16.6208000000   Staircase is -13.2966400000  ,0,,1
15,3010202,4,0,QuestionRow,-13.29664,3,7,-13.29664,81,20231213-122350,123736874,123737526,0.651975,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -13.2966400000   Staircase is -10.6373100000  ,0,,1
15,3010202,4,1,QuestionRow,-10.63731,4,7,-10.63731,82,20231213-122350,123746138,123747316,1.178535,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -10.6373100000   Staircase is -13.2966400000  ,0,,1
16,99,0,NoAnswerInTime,QuestionRow,,,,,,20231213-122350,123748136,123753137,-1,50,,"",0,,1
17,302029,0,0,QuestionRow,52.8,0,1,52.8,83,20231213-122350,123801285,123802459,1.174054,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 52.8000000000   Staircase is 42.2400000000  ,0,,1
17,302029,0,0,QuestionRow,42.24,0,2,42.24,84,20231213-122350,123811046,123812394,1.348126,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 42.2400000000   Staircase is 33.7920000000  ,0,,1
18,302027,0,0,QuestionRow,33.87,0,1,33.87,85,20231213-122350,123820997,123822311,1.314001,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 33.8700000000   Staircase is 27.0960000000  ,0,,1
19,3020202,5,0,QuestionRow,25.97,0,1,25.97,86,20231213-122350,123830921,123832246,1.324852,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 25.9700000000   Staircase is 20.7760000000  ,0,,1
19,3020202,5,0,QuestionRow,20.776,0,2,20.776,87,20231213-122350,123840843,123841923,1.080311,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 20.7760000000   Staircase is 16.6208000000  ,0,,1
19,3020202,5,0,QuestionRow,16.6208,0,3,16.6208,88,20231213-122350,123850525,123851803,1.27816,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 16.6208000000   Staircase is 13.2966400000  ,0,,1
19,3020202,5,0,QuestionRow,13.29664,0,4,13.29664,89,20231213-122350,123900467,123901429,0.9625102,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 13.2966400000   Staircase is 10.6373100000  ,0,,1
19,3020202,5,0,QuestionRow,10.63731,0,5,10.63731,90,20231213-122350,123910071,123911139,1.067912,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 10.6373100000   Staircase is 8.5098490000  ,0,,1
19,3020202,5,1,QuestionRow,8.509849,1,5,8.509849,91,20231213-122350,123919797,123920843,1.045833,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 8.5098490000   Staircase is 10.6373100000  ,0,,1
19,3020202,5,0,QuestionRow,10.63731,1,6,10.63731,92,20231213-122350,123929422,123930251,0.8286884,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 10.6373100000   Staircase is 8.5098490000  ,0,,1
19,3020202,5,0,QuestionRow,8.509849,1,7,8.509849,93,20231213-122350,123938846,123939924,1.078013,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 8.5098490000   Staircase is 6.8078790000  ,0,,1
19,3020202,5,0,QuestionRow,6.807879,1,8,6.807879,94,20231213-122350,123948529,123949651,1.122492,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 6.8078790000   Staircase is 5.4463030000  ,0,,1
19,3020202,5,0,QuestionRow,5.446303,1,9,5.446303,95,20231213-122350,123958242,123959204,0.9616311,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 5.4463030000   Staircase is 4.3570420000  ,0,,1
19,3020202,5,0,QuestionRow,4.357042,1,10,4.357042,96,20231213-122350,124007796,124008922,1.12596,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 4.3570420000   Staircase is 3.4856340000  ,0,,1
19,3020202,5,0,QuestionRow,3.485634,1,11,3.485634,97,20231213-122350,124017501,124018372,0.8709388,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 3.4856340000   Staircase is 2.7885070000  ,0,,1
19,3020202,5,1,QuestionRow,2.788507,2,11,2.788507,98,20231213-122350,124026966,124027591,0.6249959,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 2.7885070000   Staircase is 3.4856340000  ,0,,1
19,3020202,5,0,QuestionRow,3.485634,2,12,3.485634,99,20231213-122350,124036186,124036984,0.7980142,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 3.4856340000   Staircase is 2.7885070000  ,0,,1
19,3020202,5,0,QuestionRow,2.788507,2,13,2.788507,100,20231213-122350,124045572,124046634,1.062113,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 2.7885070000   Staircase is 2.2308060000  ,0,,1
19,3020202,5,0,QuestionRow,2.230806,2,14,2.230806,101,20231213-122350,124055234,124055808,0.5740023,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 2.2308060000   Staircase is 1.7846450000  ,0,,1
19,3020202,5,1,QuestionRow,1.784645,3,14,1.784645,102,20231213-122350,124104400,124105409,1.008218,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was 1.7846450000   Staircase is 2.2308060000  ,0,,1
20,99,0,NoAnswerInTime,QuestionRow,,,,,,20231213-122350,124106242,124111243,-1,50,,"",0,,1
21,601029,0,0,QuestionRow,-0.3,0,1,-0.3,103,20231213-122350,124119402,124120629,1.226997,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.3000000000   Staircase is -0.2100000000  ,0,,1
21,601029,0,0,QuestionRow,-0.21,0,2,-0.21,104,20231213-122350,124129228,124130696,1.468168,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.2100000000   Staircase is -0.1470000000  ,0,,1
22,601027,0,0,QuestionRow,-0.2,0,1,-0.2,105,20231213-122350,124139338,124140618,1.280321,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.2000000000   Staircase is -0.1400000000  ,0,,1
23,6010202,6,0,QuestionRow,-0.15,0,1,-0.15,106,20231213-122350,124149237,124150473,1.236137,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.1500000000   Staircase is -0.1050000000  ,0,,1
23,6010202,6,0,QuestionRow,-0.105,0,2,-0.105,107,20231213-122350,124159117,124200265,1.148395,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.1050000000   Staircase is -0.0735000000  ,0,,1
23,6010202,6,0,QuestionRow,-0.0735,0,3,-0.0735,108,20231213-122350,124208920,124210234,1.313524,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.0735000000   Staircase is -0.0514500000  ,0,,1
23,6010202,6,0,QuestionRow,-0.05145,0,4,-0.05145,109,20231213-122350,124218885,124220040,1.154966,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.0514500000   Staircase is -0.0360150000  ,0,,1
23,6010202,6,0,QuestionRow,-0.036015,0,5,-0.036015,110,20231213-122350,124228685,124229879,1.194001,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.0360150000   Staircase is -0.0252105000  ,0,,1
23,6010202,6,0,QuestionRow,-0.0252105,0,6,-0.0252105,111,20231213-122350,124238530,124239777,1.246929,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.0252105000   Staircase is -0.0176473500  ,0,,1
23,6010202,6,0,QuestionRow,-0.01764735,0,7,-0.01764735,112,20231213-122350,124248404,124249439,1.03452,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.0176473500   Staircase is -0.0123531400  ,0,,1
23,6010202,6,1,QuestionRow,-0.01235314,1,7,-0.01235314,113,20231213-122350,124258075,124259118,1.043001,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -0.0123531400   Staircase is -0.0176473400  ,0,,1
23,6010202,6,0,QuestionRow,-0.01764734,1,8,-0.01764734,114,20231213-122350,124307771,124308809,1.037766,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.0176473400   Staircase is -0.0123531400  ,0,,1
23,6010202,6,0,QuestionRow,-0.01235314,1,9,-0.01235314,115,20231213-122350,124317457,124318439,0.9817005,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.0123531400   Staircase is -0.0086471980  ,0,,1
23,6010202,6,1,QuestionRow,-0.008647198,2,9,-0.008647198,116,20231213-122350,124327026,124328302,1.27561,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -0.0086471980   Staircase is -0.0123531400  ,0,,1
23,6010202,6,1,QuestionRow,-0.01235314,3,9,-0.01235314,117,20231213-122350,124336985,124337867,0.8820739,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -0.0123531400   Staircase is -0.0176473400  ,0,,1
23,6010202,6,0,QuestionRow,-0.01764734,3,10,-0.01764734,118,20231213-122350,124346508,124347597,1.088442,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was -0.0176473400   Staircase is -0.0123531400  ,0,,1
23,6010202,6,1,QuestionRow,-0.01235314,4,10,-0.01235314,119,20231213-122350,124356250,124357801,1.551141,88,, Positive Answer not inhibted counter is 1 from 1 reset Staircase was -0.0123531400   Staircase is -0.0176473400  ,0,,1
24,99,0,NoAnswerInTime,QuestionRow,,,,,,20231213-122350,124358661,124403660,-1,50,,"",0,,1
25,602029,0,0,QuestionRow,0.3,0,1,0.3,120,20231213-122350,124411813,124413154,1.340985,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.3000000000   Staircase is 0.2100000000  ,0,,1
25,602029,0,0,QuestionRow,0.21,0,2,0.21,121,20231213-122350,124421765,124422968,1.202995,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.2100000000   Staircase is 0.1470000000  ,0,,1
26,602027,0,0,QuestionRow,0.2,0,1,0.2,122,20231213-122350,124431647,124432920,1.273093,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.2000000000   Staircase is 0.1400000000  ,0,,1
27,6020202,7,0,QuestionRow,0.15,0,1,0.15,123,20231213-122350,124441557,124442594,1.037251,88,, Negative Answer not inhibted counter is 1 from 1 reset Staircase was 0.1500000000   Staircase is 0.1050000000  ,0,,1
